codigo_sgif,observ,codigo_rc,distrito,concelho,freguesia,area_arborizada,area_nao_arborizada,dia_semana,reacendimento,causa,data_inicio,hora_inicio,primeira_intervencao,data_fim,hora_fim
BM1123,,RC12400014,COIMBRA,TABUA,ESPARIZ,0,0.01,1,,,1994-09-18,18:19:00,0.770833333333333,34595,0.8055555555555555
BM1124,,RC12400014,COIMBRA,TABUA,TABUA,0.0375,0.0625,1,,INT,1994-09-18,16:27:00,0.686111111111111,34595,0.7381944444444444
BM1125,,RC12400013,COIMBRA,O.HOSPITAL,LAGARES,12,16,1,,INT,1994-09-18,15:48:00,0.657638888888889,34595,0.8909722222222222
BM1126,,RC12400013,COIMBRA,O.HOSPITAL,T.LAGOS,0,0.01,1,,NEG,1994-09-18,16:19:00,0.6875,34595,0.6923611111111111
BM1128,,RC12300004,LEIRIA,POMBAL,POMBAL,0,0.15,5,,,1994-09-22,00:45:00,0.0333333333333333,34599,0.07361111111111111
BM1129,,RC12200006,COIMBRA,COIMBRA,R.FRADES,0.15,0,1,,INT,1994-09-18,17:04:00,0.71875,34595,0.7756944444444445
BM0113,,RC12200006,COIMBRA,COIMBRA,R.FRADES,0,0.01,3,,,1994-03-29,17:49:00,0.748611111111111,34422,0.7861111111111111
BM1130,,RC12200001,COIMBRA,F.FOZ,V.VERDE,0,0.5,1,,,1994-09-18,20:00:00,0.847222222222222,34595,0.9097222222222222
BM1132,,RC12200001,COIMBRA,F.FOZ,V.VERDE,0,1,1,,,1994-09-18,12:20:00,0.520833333333333,34595,0.5402777777777777
BM1133,,RC12200008,COIMBRA,PENACOVA,CARVALHO,0,0.01,1,,,1994-09-18,21:15:00,0.895833333333333,34596,0.002777777777777778
BM1134,,RC12200003,COIMBRA,MONTEMOR,ARAZEDE,0,0.05,1,,,1994-09-18,11:00:00,0.482638888888889,34595,0.4770833333333333
BM1135,,RC12400002,COIMBRA,M.CORVO,M.CORVO,0.03,0,1,,INT,1994-09-18,15:30:00,0.649305555555556,34595,0.6854166666666667
BM1136,,RC12300005,LEIRIA,P.MOS,MENDIGA,0,2,1,,,1994-09-18,20:10:00,0.836805555555556,34595,0.9590277777777777
BM1137,,RC12300002,LEIRIA,LEIRIA,M.REDONDO,0.005,0,1,,,1994-09-18,16:55:00,0.70625,34595,0.7277777777777777
BM1138,,RC12400010,LEIRIA,C.PERA,C.PERA,0,0.003,1,,INT,1994-09-18,21:24:00,0.899305555555556,34595,0.9201388888888888
BM0114,,RC12200006,COIMBRA,COIMBRA,S.SILVESTRE,0,0.01,2,,,1994-03-14,15:48:00,0.673611111111111,34407,0.7076388888888889
BM1140,,RC12400001,COIMBRA,LOUSA,LOUSA,0,0.007,6,,INT,1994-09-23,23:53:00,0.0104166666666667,34601,0.006944444444444444
BM1140,,RC12300002,LEIRIA,LEIRIA,MACEIRA,0.2,0,1,,,1994-09-18,18:58:00,0.798611111111111,34595,0.8680555555555555
BM1141,,RC12300002,LEIRIA,LEIRIA,PARCEIROS,0,0.005,1,,,1994-09-18,15:40:00,0.65625,34595,0.6979166666666666
BM1142,,RC12400002,COIMBRA,M.CORVO,M.CORVO,7,118,5,,INT,1994-09-22,16:35:00,,34600,0
BM1142,,RC12300002,LEIRIA,LEIRIA,R.PONTES,0.01,0,1,,,1994-09-18,14:30:00,0.608333333333333,34595,0.6180555555555556
BM1143,,RC12300002,LEIRIA,LEIRIA,POUSOS,0,0.2,1,,,1994-09-18,19:53:00,0.833333333333333,34595,0.8819444444444445
BM1144,,RC12400011,LEIRIA,F.VINHOS,F.VINHOS,1.5,0,2,,INT,1994-09-19,15:53:00,0.673611111111111,34596,0.7923611111111111
BM1144,,RC12300002,LEIRIA,LEIRIA,M.REAL,0.01,0,1,,,1994-09-18,21:10:00,0.892361111111111,34595,0.9097222222222222
BM1145,,RC12300002,LEIRIA,LEIRIA,COIMBRAO,0,0.01,1,,,1994-09-18,01:40:00,0.0729166666666667,34595,0.1076388888888889
BM1146,,RC12300002,LEIRIA,LEIRIA,M.REDONDO,1,0,1,,,1994-09-18,14:47:00,0.631944444444444,34595,0.6631944444444444
BM1147,,RC12400010,LEIRIA,C.PERA,C.PERA,0,0.01,3,,,1994-09-20,20:58:00,0.920833333333333,34597,0.9013888888888889
BM1147,,RC12300002,LEIRIA,LEIRIA,BAROSA,5,0,1,,,1994-09-18,16:44:00,0.704861111111111,34595,0.8118055555555556
BM1148,,RC12300002,LEIRIA,LEIRIA,MARRAZES,0,0.01,1,,,1994-09-18,19:15:00,0.805555555555556,34595,0.813888888888889
BM1149,,RC12300002,LEIRIA,LEIRIA,MARRAZES,0,0.01,1,,,1994-09-18,19:34:00,0.826388888888889,34595,0.8868055555555556
BM0115,,RC12200006,COIMBRA,COIMBRA,S.M.BISPO,0,0.01,1,,,1994-02-13,20:00:00,0.838194444444445,34378,0.8465277777777778
BM1150,,RC12300002,LEIRIA,LEIRIA,MARRAZES,0.01,0,1,,,1994-09-18,21:30:00,0.899305555555556,34595,0.9166666666666666
BM1152,,RC12300004,LEIRIA,POMBAL,POMBAL,0.02,0,4,,,1994-09-21,17:50:00,0.747916666666667,34598,0.7645833333333334
BM1153,,RC12300004,LEIRIA,POMBAL,ILHA,0.2,0,2,,,1994-09-19,11:39:00,0.59375,34596,0.6770833333333334
BM1154,,RC12300004,LEIRIA,POMBAL,GUIA,0.6,0,2,,,1994-09-19,13:06:00,0.579861111111111,34596,0.6527777777777778
BM1155,,RC12300004,LEIRIA,POMBAL,CARNIDE,0,0.05,2,,,1994-09-19,19:07:00,0.8125,34596,0.8368055555555555
BM1156,,RC12300004,LEIRIA,POMBAL,CARNIDE,0.6,0,2,,INT,1994-09-19,19:20:00,0.8125,34596,0.8923611111111112
BM1157,,RC12300002,LEIRIA,LEIRIA,COIMBRAO,0,0.0004,7,,,1994-09-17,01:40:00,0.0729166666666667,34594,0.10833333333333334
BM1158,,RC12300002,LEIRIA,LEIRIA,COIMBRAO,0.2,0,7,,INT,1994-09-17,19:24:00,0.819444444444445,34594,0.9270833333333334
BM1159,,RC12300002,LEIRIA,LEIRIA,COIMBRAO,0,0.01,2,,,1994-09-19,14:12:00,0.611111111111111,34596,0.625
BM0116,,RC12200006,COIMBRA,COIMBRA,S.A.OLIVAIS,0,0.01,6,,,1994-04-22,08:45:00,0.371527777777778,34446,0.38958333333333334
BM1160,,RC12300002,LEIRIA,LEIRIA,M.REDONDO,0.02,0,2,,,1994-09-19,22:15:00,0.930555555555556,34596,0.9895833333333334
BM1161,,RC12300002,LEIRIA,LEIRIA,M.REDONDO,0,0.03,4,,NEG,1994-09-21,20:22:00,0.868055555555556,34598,0.8993055555555555
BM1162,,RC12300002,LEIRIA,LEIRIA,M.REDONDO,0.05,0,2,,,1994-09-19,14:30:00,0.628472222222222,34596,0.7576388888888889
BM1163,,RC12300002,LEIRIA,LEIRIA,MACEIRA,0.02,0,2,,,1994-09-19,00:55:00,0.04375,34596,0.07916666666666666
BM1164,,RC12300002,LEIRIA,LEIRIA,COLMEIAS,0.5,0,2,,,1994-09-19,22:08:00,0.972222222222222,34597,0.020833333333333332
BM1165,,RC12300002,LEIRIA,LEIRIA,MARRAZES,0.03,0,2,,,1994-09-19,18:38:00,0.780555555555556,34596,0.8083333333333332
BM1166,,RC12300005,LEIRIA,P.MOS,A.SERRA,0,0.05,2,,NEG,1994-09-19,16:35:00,0.695833333333333,34596,0.7104166666666667
BM1167,,RC12200008,COIMBRA,PENACOVA,LORVAO,0,2,3,,,1994-09-20,15:25:00,0.649305555555556,34597,0.7847222222222222
BM1168,,RC12300003,LEIRIA,M.GRANDE,V.LEIRIA,0.16,0,3,,INT,1994-09-20,02:15:00,0.0972222222222222,34597,0.16458333333333333
BM1169,,RC12300002,LEIRIA,LEIRIA,MILAGRES,0,0.015,3,,,1994-09-20,14:06:00,0.597222222222222,34597,0.6194444444444445
BM0117,,RC12200008,COIMBRA,PENACOVA,F.LORVAO,0,0.03,2,,,1994-01-24,16:00:00,0.677083333333333,34358,0.6979166666666666
BM1170,,RC12300002,LEIRIA,LEIRIA,MACEIRA,0.01,0,3,,,1994-09-20,00:20:00,0.0208333333333333,34597,0.041666666666666664
BM1171,,RC12300005,LEIRIA,P.MOS,S.VENTOSO,0,0.03,4,,,1994-09-21,18:57:00,0.8,34598,0.8284722222222222
BM1172,,RC12300002,LEIRIA,LEIRIA,S.C.SERRA,0.05,0,4,,,1994-09-21,14:17:00,0.600694444444444,34598,0.6548611111111111
BM1173,,RC12300005,LEIRIA,P.MOS,S.BENTO,0,0.06,5,,,1994-09-22,22:40:00,0.954861111111111,34599,0.9861111111111112
BM1174,,RC12300002,LEIRIA,LEIRIA,CARVIDE,0.01,0,5,,,1994-09-22,13:40:00,0.576388888888889,34599,0.6104166666666667
BM1175,,RC12300004,LEIRIA,POMBAL,POMBAL,0.15,0,5,,,1994-09-22,22:00:00,0.916666666666667,34599,0.9520833333333334
BM1176,,RC12300002,LEIRIA,LEIRIA,M.REDONDO,0.03,0,4,,INT,1994-09-21,13:16:00,0.5625,34598,0.5972222222222222
BM1177,,RC12300002,LEIRIA,LEIRIA,BAJOUCA,1,0,3,,NEG,1994-09-20,10:38:00,0.458333333333333,34597,0.548611111111111
BM1178,,RC12400005,COIMBRA,ARGANIL,COJA,1,0.5,4,,NEG,1994-09-21,18:16:00,0.767361111111111,34598,0.8159722222222222
BM1179,,RC12200005,COIMBRA,CANTANHEDE,PORTUNHOS,0,0.02,2,,NEG,1994-09-19,15:00:00,0.630555555555556,34596,0.6493055555555556
BM0118,,RC12400007,COIMBRA,P.SERRA,CABRIL,0,1,6,,,1994-03-18,20:40:00,0.89375,34411,
BM1181,,RC12200006,COIMBRA,COIMBRA,ANTANHOL,0,0.01,1,,,1994-09-25,18:30:00,0.778472222222222,34602,0.7986111111111112
BM1182,,RC12200006,COIMBRA,COIMBRA,R.FRADES,0.48,0,7,,INT,1994-09-24,11:04:00,0.472222222222222,34601,0.5729166666666666
BM1183,,RC12200006,COIMBRA,COIMBRA,TAVEIRO,1.33,0,3,,INT,1994-09-20,14:35:00,0.625,34597,0.6986111111111111
BM1184,,RC12200001,COIMBRA,F.FOZ,ALHADAS,0,0.05,5,,,1994-09-22,23:20:00,0.982638888888889,34600,0.010416666666666666
BM1185,,RC12200001,COIMBRA,F.FOZ,ALHADAS,0.45,0.7,6,,NEG,1994-09-23,14:10:00,0.600694444444444,34600,0.6597222222222222
BM1187,,RC12200001,COIMBRA,F.FOZ,MAIORCA,0,1,5,,,1994-09-22,16:10:00,0.6875,34599,0.7395833333333334
BM1188,,RC12200001,COIMBRA,F.FOZ,LAVOS,0,0.01,5,,,1994-09-22,17:53:00,0.756944444444445,34599,0.7944444444444444
BM1189,,RC12200001,COIMBRA,F.FOZ,TAVAREDE,0,0.01,5,,,1994-09-21,16:30:00,0.690972222222222,34598,0.7152777777777778
BM0119,,RC12400007,COIMBRA,P.SERRA,U.VELHO,0,0.01,2,,,1994-03-14,19:58:00,0.859722222222222,34407,0.9180555555555556
BM1191,,RC12400001,COIMBRA,LOUSA,LOUSA,0,0.004,3,,INT,1994-09-20,19:32:00,0.813194444444444,34597,0.8444444444444444
BM1193,,RC12200002,COIMBRA,MIRA,MIRA,0,0.021,5,,,1994-09-22,17:35:00,0.738194444444444,34599,0.7763888888888889
BM1194,,RC12200004,COIMBRA,SOURE,SOURE,0,0.01,5,,,1994-09-22,13:49:00,0.579166666666667,34599,0.6083333333333333
BM1196,,RC12200004,COIMBRA,SOURE,SAMUEL,3,0,2,,INT,1994-09-19,09:18:00,0.395833333333333,34596,0.5548611111111111
BM1198,,RC12400011,LEIRIA,F.VINHOS,F.VINHOS,8.2,0,6,,,1994-09-23,17:44:00,0.747916666666667,34601,0.027777777777777776
BM0012,,RC12400014,COIMBRA,TABUA,TABUA,0.04,0,2,,,1994-04-11,17:27:00,0.731944444444444,34435,0.7958333333333334
BM0120,,RC12400007,COIMBRA,P.SERRA,P.FOJO,0,0.05,5,,,1994-02-10,17:00:00,0.729166666666667,34375,0.7569444444444445
BM1200,,RC12400012,LEIRIA,P.GRANDE,P.GRANDE,163,135,2,,INT,1994-09-19,16:39:00,0.708333333333333,34596,
BM1201,,RC12300005,LEIRIA,P.MOS,P.MOS,0,1,3,,,1994-09-20,21:40:00,0.907638888888889,34597,0.9534722222222222
BM1202,,RC12300002,LEIRIA,LEIRIA,M.REDONDO,0.05,0,7,,,1994-09-24,21:20:00,0.892361111111111,34601,0.9479166666666666
BM1203,,RC12300004,LEIRIA,POMBAL,POMBAL,0.1,0,1,,,1994-09-25,19:10:00,0.800694444444444,34602,0.8354166666666667
BM1204,,RC12300004,LEIRIA,POMBAL,M.MOURISCA,0.1,0,1,,,1994-09-25,15:35:00,0.659722222222222,34602,0.6826388888888889
BM1205,,RC12300004,LEIRIA,POMBAL,POMBAL,0.1,0,7,,,1994-09-24,01:26:00,0.0659722222222222,34601,0.07777777777777778
BM1206,,RC12300004,LEIRIA,POMBAL,ABIUL,0.1,0,7,,,1994-09-24,01:03:00,0.0555555555555556,34601,0.05347222222222222
BM1207,,RC12300004,LEIRIA,POMBAL,M.MOURISCA,1,0.5,7,,NEG,1994-09-24,16:26:00,0.693055555555556,34601,0.8368055555555555
BM1208,,RC12400013,COIMBRA,O.HOSPITAL,S.BEIRA,19.5,8.5,3,,INT,1994-09-20,12:55:00,0.548611111111111,34597,
BM0121,,RC12200001,COIMBRA,F.FOZ,ALHADAS,0,3,3,,,1994-06-14,13:40:00,0.576388888888889,34499,0.6777777777777777
BM1210,,RC12400013,COIMBRA,O.HOSPITAL,N.CRAVO,0,0.02,5,,,1994-09-21,15:40:00,0.65625,34598,0.6701388888888888
BM1211,,RC12400013,COIMBRA,O.HOSPITAL,A.DEZ,0,0.01,5,,,1994-09-22,13:04:00,0.555555555555556,34599,0.6013888888888889
BM1212,,RC12400013,COIMBRA,O.HOSPITAL,LAGARES,2,0.5,2,,INT,1994-09-19,15:29:00,0.652777777777778,34596,0.7638888888888888
BM1213,,RC12400013,COIMBRA,O.HOSPITAL,T.LAGOS,0,0.5,2,,INT,1994-09-19,17:14:00,0.725694444444445,34596,0.7847222222222222
BM1214,,RC12400006,COIMBRA,GOIS,CADAFAZ,5,1.25,4,,NEG,1994-09-28,15:36:00,0.677777777777778,34605,0.8645833333333334
BM1215,,RC12400006,COIMBRA,GOIS,ALVARES,0,0.4,4,,NEG,1994-09-28,14:25:00,0.611111111111111,34605,0.7048611111111112
BM1216,,RC12400013,COIMBRA,O.HOSPITAL,ERVEDAL,0,0.02,4,,,1994-09-28,16:44:00,0.704861111111111,34605,0.7645833333333334
BM1217,,RC12400014,COIMBRA,TABUA,P.MIDOES,0,0.01,5,,NEG,1994-09-29,16:40:00,0.701388888888889,34606,0.8993055555555555
BM1218,,RC12400014,COIMBRA,TABUA,MIDOES,0,0.01,5,,INT,1994-09-29,22:55:00,0.965277777777778,34606,
BM1219,,RC12200003,COIMBRA,MONTEMOR,ARAZEDE,0,0.35,3,,NEG,1994-09-27,16:19:00,0.697916666666667,34604,0.7444444444444445
BM0122,,RC12200001,COIMBRA,F.FOZ,BRENHA,0,0.01,2,,,1994-06-20,01:45:00,0.0763888888888889,34505,0.08680555555555557
BM1220,,RC12200001,COIMBRA,F.FOZ,QUIAIOS,0.5,0,2,,,1994-09-26,13:45:00,0.583333333333333,34603,0.6284722222222222
BM1221,,RC12200001,COIMBRA,F.FOZ,V.VERDE,0,0.01,4,,,1994-09-28,14:45:00,0.621527777777778,34605,0.6527777777777778
BM1221,,RC12200001,COIMBRA,F.FOZ,V.VERDE,0,0.01,4,,,1994-09-28,14:45:00,0.621527777777778,34605,0.6527777777777778
BM1222,,RC12200001,COIMBRA,F.FOZ,TAVAREDE,0,0.01,4,,,1994-09-28,10:05:00,0.423611111111111,34605,0.4479166666666667
BM1224,,RC12200001,COIMBRA,F.FOZ,QUIAIOS,2.1,2.9,6,,INT,1994-09-30,15:04:00,0.638888888888889,34607,0.8333333333333334
BM1225,,RC12200005,COIMBRA,CANTANHEDE,COVOES,0,1,4,,INT,1994-09-28,18:00:00,0.763888888888889,34605,0.7902777777777777
BM1226,,RC12200006,COIMBRA,COIMBRA,SOUSELAS,0,0.02,4,,,1994-09-28,20:10:00,0.850694444444445,34605,0.8576388888888888
BM1227,,RC12200006,COIMBRA,COIMBRA,R.FRADES,0,0.07,3,,DES,1994-09-27,15:14:00,0.642361111111111,34604,0.6736111111111112
BM1228,,RC12200006,COIMBRA,COIMBRA,ALMALAGUES,0,0.5,5,,,1994-09-29,16:52:00,0.722222222222222,34606,0.7895833333333333
BM1229,,RC12200008,COIMBRA,PENACOVA,TRAVANCA,0,0.01,5,,,1994-09-29,13:05:00,0.555555555555556,34606,0.5868055555555556
BM0123,,RC12200001,COIMBRA,F.FOZ,QUIAIOS,0.01,0,1,,,1994-06-19,16:40:00,0.701388888888889,34504,0.7430555555555555
BM1230,,RC12400001,COIMBRA,LOUSA,LOUSA,0,0.01,4,,INT,1994-09-28,23:40:00,0.993055555555556,34606,0.007638888888888889
BM1231,,RC12400002,COIMBRA,M.CORVO,LAMAS,0,0.01,5,,,1994-09-29,18:10:00,0.767361111111111,34606,0.8020833333333334
BM1232,,RC12400002,COIMBRA,M.CORVO,M.CORVO,0,0.5,4,,,1994-09-28,20:20:00,0.861111111111111,34606,0.02847222222222222
BM1233,,RC12400008,LEIRIA,ALVAIAZERE,M.D.MARIA,0.01,0,5,,,1994-09-29,22:20:00,0.940972222222222,34607,0.005555555555555556
BM1234,,RC12400008,LEIRIA,ALVAIAZERE,M.CAMINHO,0.5,0,6,,,1994-09-30,19:55:00,0.836805555555556,34607,0.8784722222222222
BM1235,,RC12400011,LEIRIA,F.VINHOS,F.VINHOS,0.007,0,3,,,1994-09-27,20:51:00,0.872916666666667,34604,0.8902777777777778
BM1236,,RC12300002,LEIRIA,LEIRIA,M.REDONDO,0.25,0,4,,,1994-09-28,13:20:00,0.5625,34605,0.5833333333333334
BM1237,,RC12300002,LEIRIA,LEIRIA,ORTIGOSA,0.01,0,4,,,1994-09-28,18:26:00,0.770833333333333,34605,0.8069444444444445
BM1238,,RC12300002,LEIRIA,LEIRIA,MACEIRA,0.05,0,4,,,1994-09-28,13:30:00,0.572916666666667,34605,0.5854166666666667
BM1239,,RC12300002,LEIRIA,LEIRIA,M.REDONDO,0.5,0,2,,,1994-09-26,14:33:00,0.598611111111111,34603,0.6965277777777777
BM0124,,RC12200001,COIMBRA,F.FOZ,QUIAIOS,0,0.01,7,,,1994-06-18,17:11:00,0.722222222222222,34503,0.7361111111111112
BM1240,,RC12300002,LEIRIA,LEIRIA,ARRABAL,0.04,0.1,3,,NEG,1994-09-27,15:39:00,0.659722222222222,34604,0.6840277777777778
BM1241,,RC12300002,LEIRIA,LEIRIA,M.REDONDO,0.5,0,3,,,1994-09-27,12:58:00,0.555555555555556,34604,0.6145833333333334
BM1242,,RC12300003,LEIRIA,M.GRANDE,M.GRANDE,0,0.01,6,,,1994-09-30,12:40:00,0.529166666666667,34607,0.5541666666666667
BM1243,,RC12300003,LEIRIA,M.GRANDE,M.GRANDE,1,0,4,,,1994-09-28,19:24:00,0.820833333333333,34605,0.8493055555555555
BM1244,,RC12300005,LEIRIA,P.MOS,M.AIRE,0,2,6,,,1994-09-30,20:20:00,0.875,34607,0.9305555555555555
BM1245,,RC12300005,LEIRIA,P.MOS,ARRIMAL,0,0.05,5,,,1994-09-29,20:50:00,0.878472222222222,34606,0.9201388888888888
BM1246,,RC12300005,LEIRIA,P.MOS,S.BENTO,0,1,5,,,1994-09-29,12:25:00,0.527777777777778,34606,0.5729166666666666
BM1247,,RC12300005,LEIRIA,P.MOS,S.BENTO,0,2,5,,,1994-09-29,13:35:00,0.583333333333333,34606,0.7777777777777778
BM1248,,RC12300005,LEIRIA,P.MOS,M.AIRE,0,3,3,,,1994-09-27,12:05:00,0.517361111111111,34604,0.5416666666666666
BM1249,,RC12300005,LEIRIA,P.MOS,A.SERRA,0.1,0,3,,,1994-09-27,21:45:00,0.913194444444445,34604,0.9409722222222222
BM0125,,RC12200001,COIMBRA,F.FOZ,M.ONDAS,0,0.05,4,,,1994-06-15,18:20:00,0.768055555555556,34500,0.8645833333333334
BM1250,,RC12300004,LEIRIA,POMBAL,POMBAL,0.07,0,5,,,1994-09-29,17:45:00,0.746527777777778,34606,0.7673611111111112
BM1251,,RC12300004,LEIRIA,POMBAL,A.DOZE,0.1,0,6,,,1994-09-30,11:35:00,0.493055555555556,34607,0.5
BM1252,,RC12300004,LEIRIA,POMBAL,S.S.LITEM,0.15,0,6,,,1994-09-30,21:05:00,0.885416666666667,34607,0.9861111111111112
BM1253,,RC12300004,LEIRIA,POMBAL,V.CA,0.05,0,5,,,1994-09-29,14:50:00,0.63125,34606,0.6430555555555556
BM1254,,RC12300004,LEIRIA,POMBAL,POMBAL,0.2,0,6,,,1994-09-30,00:45:00,0.0381944444444444,34607,0.10555555555555556
BM1255,,RC12300004,LEIRIA,POMBAL,V.CA,0.05,0,6,,,1994-09-30,22:20:00,0.936111111111111,34607,0.9819444444444444
BM1256,,RC12300004,LEIRIA,POMBAL,PELARIGA,0.2,0,5,,,1994-09-29,16:25:00,0.690972222222222,34606,0.7256944444444445
BM1258,,RC12300004,LEIRIA,POMBAL,VERMOIL,0.03,0,2,,,1994-09-26,22:55:00,0.967361111111111,34604,0.005555555555555556
BM1259,,RC12300004,LEIRIA,POMBAL,S.S.LITEM,0.6,0,2,,,1994-09-26,13:20:00,0.5625,34603,0.6180555555555556
BM0126,,RC12200001,COIMBRA,F.FOZ,LAVOS,0.03,0,6,,,1994-06-10,17:00:00,0.716666666666667,34495,0.7520833333333333
BM1260,,RC12300004,LEIRIA,POMBAL,A.DOZE,0.1,0,3,,,1994-09-27,15:55:00,0.670138888888889,34604,0.7048611111111112
BM1261,,RC12300004,LEIRIA,POMBAL,S.S.LITEM,0.1,0,3,,,1994-09-27,14:30:00,0.618055555555556,34604,0.642361111111111
BM1262,,RC12300004,LEIRIA,POMBAL,ABIUL,0.2,0,3,,,1994-09-27,16:55:00,0.71875,34604,0.7604166666666666
BM1263,,RC12300004,LEIRIA,POMBAL,POMBAL,0.1,0,3,,,1994-09-27,18:18:00,0.774305555555556,34604,0.8090277777777778
BM1264,,RC12300004,LEIRIA,POMBAL,VERMOIL,0.15,0,4,,,1994-09-28,17:50:00,0.753472222222222,34605,0.8055555555555555
BM1265,,RC12300001,LEIRIA,BATALHA,BATALHA,0,0.025,1,,,1994-10-02,01:35:00,0.075,34609,0.11597222222222221
BM1266,,RC12300004,LEIRIA,POMBAL,POMBAL,0,0.5,1,,,1994-10-02,16:00:00,0.677777777777778,34609,0.75625
BM1267,,RC12300004,LEIRIA,POMBAL,POMBAL,0.1,0,1,,,1994-10-02,15:25:00,0.648611111111111,34609,0.6743055555555556
BM1268,,RC12400014,COIMBRA,TABUA,TABUA,0,0.01,1,,,1994-10-02,19:02:00,0.795138888888889,34609,0.8173611111111111
BM1269,,RC12200001,COIMBRA,F.FOZ,TAVAREDE,0,0.01,1,,,1994-10-02,13:40:00,0.576388888888889,34609,0.6041666666666666
BM0127,,RC12200001,COIMBRA,F.FOZ,BUARCOS,0,0.01,5,,,1994-04-28,14:45:00,0.621527777777778,34452,0.642361111111111
BM1270,,RC12400006,COIMBRA,GOIS,CADAFAZ,0.5,0,7,,NEG,1994-10-01,12:55:00,0.559027777777778,34608,0.607638888888889
BM1271,,RC12300005,LEIRIA,P.MOS,PEDREIRAS,2,0,7,,,1994-10-01,13:45:00,0.578472222222222,34608,0.6625
BM1272,,RC12300005,LEIRIA,P.MOS,ALVADOS,0,0.05,7,,,1994-10-01,15:30:00,0.659722222222222,34608,0.6944444444444445
BM1273,,RC12300002,LEIRIA,LEIRIA,ORTIGOSA,0.15,0,7,,,1994-10-01,21:15:00,0.890277777777778,34608,0.9236111111111112
BM1274,,RC12400011,LEIRIA,F.VINHOS,F.VINHOS,0.002,0,7,,,1994-10-01,14:34:00,0.614583333333333,34608,0.6409722222222222
BM1275,,RC12200002,COIMBRA,MIRA,MIRA,0,0.01,7,,,1994-10-01,18:00:00,0.754861111111111,34608,0.7833333333333333
BM1276,,RC12200006,COIMBRA,COIMBRA,ALMALAGUES,0,0.05,7,,,1994-10-01,17:31:00,0.738888888888889,34608,0.7694444444444444
BM1277,,RC12400010,LEIRIA,C.PERA,C.PERA,0.05,0,1,,INT,1994-10-02,12:25:00,0.527777777777778,34609,0.5645833333333333
BM1279,,RC12200006,COIMBRA,COIMBRA,SOUSELAS,0.005,0,5,,DES,1994-09-08,00:45:00,0.0381944444444444,34585,0.07708333333333334
BM0128,,RC12200001,COIMBRA,F.FOZ,ALHADAS,0,0.02,4,,,1994-05-04,19:50:00,0.829861111111111,34458,0.86875
BM1280,,RC12400011,LEIRIA,F.VINHOS,AGUDA,2.5,0,2,,INT,1994-08-15,12:47:00,0.538194444444444,34561,
BM1281,,RC12300002,LEIRIA,LEIRIA,M.REDONDO,0.01,0,2,,,1994-09-12,20:59:00,0.885416666666667,34589,0.9270833333333334
BM1282,,RC12300005,LEIRIA,P.MOS,S.BENTO,0,0.08,5,,NEG,1994-09-15,14:00:00,0.590277777777778,34592,0.5979166666666667
BM1283,,RC12300004,LEIRIA,POMBAL,POMBAL,0,0.1,6,,,1994-07-29,23:25:00,0.984027777777778,34545,0.020833333333333332
BM1284,,RC12400014,COIMBRA,TABUA,AZERE,6,2,2,,NAT,1994-08-08,16:13:00,0.710416666666667,34554,0.95625
BM1285,,RC12400005,COIMBRA,ARGANIL,ARGANIL,0,1.5,3,,,1994-10-11,14:05:00,0.59375,34618,0.61875
BM1286,,RC12400008,LEIRIA,ALVAIAZERE,ALVAIAZERE,2,0,2,,,1994-10-03,05:55:00,0.253472222222222,34610,0.3506944444444444
BM1287,,RC12300001,LEIRIA,BATALHA,BATALHA,0,0.6,5,,,1994-10-06,16:20:00,0.6875,34613,0.7277777777777777
BM1288,,RC12300001,LEIRIA,BATALHA,BATALHA,0,0.05,6,,,1994-10-07,16:50:00,0.704861111111111,34614,0.7083333333333334
BM1289,,RC12300001,LEIRIA,BATALHA,BATALHA,0,0.1,4,,,1994-10-12,17:05:00,0.729166666666667,34619,0.751388888888889
BM0129,,RC12200001,COIMBRA,F.FOZ,QUIAIOS,0,0.01,7,,,1994-05-07,08:20:00,0.354166666666667,34461,0.3611111111111111
BM1290,,RC12300001,LEIRIA,BATALHA,S.MAMEDE,0.3,0,1,,,1994-10-09,08:58:00,0.381944444444444,34616,0.44097222222222227
BM1291,,RC12300001,LEIRIA,BATALHA,S.MAMEDE,0,0.15,6,,,1994-10-07,16:50:00,0.708333333333333,34614,0.7673611111111112
BM1293,,RC12200006,COIMBRA,COIMBRA,LAMAROSA,0,0.01,2,,,1994-10-03,17:14:00,0.730555555555556,34610,0.7833333333333333
BM1294,,RC12200001,COIMBRA,F.FOZ,QUIAIOS,0,0.01,6,,,1994-10-07,01:07:00,0.0520833333333333,34614,0.06736111111111111
BM1295,,RC12400011,LEIRIA,F.VINHOS,F.VINHOS,1.5,0,6,,,1994-10-07,12:49:00,0.538888888888889,34614,0.6048611111111112
BM1296,,RC12300002,LEIRIA,LEIRIA,BOAVISTA,0.2,0,5,,,1994-10-06,16:13:00,0.681944444444445,34613,0.7590277777777777
BM1297,,RC12300002,LEIRIA,LEIRIA,M.REDONDO,1,0,2,,INT,1994-10-03,14:13:00,0.592361111111111,34610,0.6722222222222222
BM1298,,RC12300002,LEIRIA,LEIRIA,M.REDONDO,0.5,0,2,,,1994-10-03,17:05:00,0.722222222222222,34610,0.7569444444444445
