codigo_sgif,observ,codigo_rc,distrito,concelho,freguesia,area_arborizada,area_nao_arborizada,dia_semana,reacendimento,causa,data_inicio,hora_inicio,primeira_intervencao,data_fim,hora_fim
AG00236,,RC15000016,FARO,V.R.S.ANTº.,V.R.S.ANTº.,0,0.03,3,,DES,1995-08-01,11:18:00,,1995-08-01 11:50:00,11:50:00
AG00235,Z235,RC15000010,FARO,LOULE,QUERENÇA,180,0,1,,NEG,1995-07-23,15:58:00,,1995-07-25 14:33:00,14:33:00
AG00235,Z235*,RC15000012,FARO,S.B.ALPORTEL,S.B.ALPORTEL,352,0,1,,NEG,1995-07-23,15:58:00,,1995-07-25 02:43:00,02:43:00
AG00234,,RC15000006,FARO,SILVES,S.M.SERRA,378.3,224.2,6,,NEG,1995-07-14,16:29:00,,1995-07-17 03:20:00,03:20:00
AG00233,,RC15000015,FARO,TAVIRA,STª.C.F.BISPO,0,0.02,1,,DES,1995-07-30,17:52:00,,1995-07-30 21:35:00,21:35:00
AG00232,,RC15000009,FARO,FARO,S.PEDRO,0,0.001,7,,DES,1995-07-29,21:11:00,,1995-07-29 22:00:00,22:00:00
AG00231,,RC15000009,FARO,FARO,STª.B.NEXE,0,0.02,7,,DES,1995-07-29,17:46:00,,1995-07-29 19:20:00,19:20:00
AG00230,,RC15000015,FARO,TAVIRA,STª.C.F.BISPO,0,1,7,,DES,1995-07-29,17:00:00,,1995-07-29 19:28:00,19:28:00
AG00229,,RC15000005,FARO,PORTIMÃO,PORTIMÃO,6.25,0,7,,DES,1995-07-29,15:52:00,,1995-07-29 22:27:00,22:27:00
AG00228,,RC15000002,FARO,LAGOA,PORCHES,0.001,0,7,,DES,1995-07-29,20:59:00,,1995-07-29 22:09:00,22:09:00
AG00227,,RC15000002,FARO,LAGOA,ESTOMBAR,0.4,0,7,,DES,1995-07-29,17:30:00,,1995-07-29 21:23:00,21:23:00
AG00226,,RC15000015,FARO,TAVIRA,CONCEIÇÃO,4,0,6,,DES,1995-07-28,03:20:00,,1995-07-28 09:18:00,09:18:00
AG00225,,RC15000015,FARO,TAVIRA,CONCEIÇÃO,0,1.5,6,,DES,1995-07-28,02:17:00,,1995-07-28 03:20:00,03:20:00
AG00224,,RC15000015,FARO,TAVIRA,STª.MARIA,0,0.1,5,,DES,1995-07-27,16:38:00,,1995-07-27 19:05:00,19:05:00
AG00223,,RC15000016,FARO,V.R.S.ANTº.,V.R.S.ANTº.,0,0.02,5,,DES,1995-07-27,15:34:00,,1995-07-27 16:35:00,16:35:00
AG00222,,RC15000006,FARO,SILVES,S.B.MESSINES,0,0.01,5,,DES,1995-07-27,01:04:00,,1995-07-27 02:10:00,02:10:00
AG00221,,RC15000016,FARO,V.R.S.ANTº.,V.R.S.ANTº.,0,0.05,4,,DES,1995-07-26,21:15:00,,1995-07-26 22:21:00,22:21:00
AG00220,,RC15000010,FARO,LOULE,SALIR,0.02,0,4,,DES,1995-07-26,11:13:00,,1995-07-26 16:35:00,16:35:00
AG00219,,RC15000010,FARO,LOULE,SALIR,0,0.02,4,,DES,1995-07-26,04:40:00,,1995-07-26 06:49:00,06:49:00
AG00218,,RC15000004,FARO,MONCHIQUE,MARMELETE,0.5,0,4,,DES,1995-07-26,20:12:00,,1995-07-27 00:41:00,00:41:00
AG00217,,RC15000006,FARO,SILVES,SILVES,0.05,0,4,,DES,1995-07-26,16:20:00,,1995-07-26 17:40:00,17:40:00
AG00216,,RC15000006,FARO,SILVES,S.B.MESSINES,0,0.04,4,,DES,1995-07-26,16:20:00,,1995-07-26 21:28:00,21:28:00
AG00215,,RC15000015,FARO,TAVIRA,STº.ESTEVÃO,0,0.005,3,,DES,1995-07-25,22:24:00,,1995-07-25 23:00:00,23:00:00
AG00214,,RC15000016,FARO,V.R.S.ANTº.,M.GORDO,0,0.045,3,,DES,1995-07-25,20:41:00,,1995-07-25 22:11:00,22:11:00
AG00213,,RC15000010,FARO,LOULE,SALIR,0,0.05,3,,DES,1995-07-25,17:04:00,,1995-07-25 19:04:00,19:04:00
AG00212,,RC15000007,FARO,V.BISPO,V.BISPO,2,0,3,,DES,1995-07-25,18:40:00,,1995-07-26 03:19:00,03:19:00
AG00211,,RC15000010,FARO,LOULE,SALIR,3,0,2,,DES,1995-07-24,15:30:00,,1995-07-24 23:55:00,23:55:00
AG00210,,RC15000014,FARO,C.MARIM,C.MARIM,5,45,1,,DES,1995-07-23,15:18:00,,1995-07-23 23:13:00,23:13:00
AG00209,,RC15000003,FARO,LAGOS,BENSAFRIM,0,0.003,1,,DES,1995-07-23,07:35:00,,1995-07-23 08:40:00,08:40:00
AG00208,,RC15000003,FARO,LAGOS,BENSAFRIM,0,0.002,1,,DES,1995-07-23,04:46:00,,1995-07-23 05:35:00,05:35:00
AG00207,,RC15000010,FARO,LOULE,QUARTEIRA,0,0.01,7,,DES,1995-07-22,21:44:00,,1995-07-22 22:21:00,22:21:00
AG00206,,RC15000008,FARO,ALBUFEIRA,ALBUFEIRA,0,0.005,7,,DES,1995-07-22,19:20:00,,1995-07-22 19:46:00,19:46:00
AG00205,,RC15000010,FARO,LOULE,QUARTEIRA,1.5,0,7,,DES,1995-07-22,17:06:00,,1995-07-22 18:56:00,18:56:00
AG00204,,RC15000004,FARO,MONCHIQUE,MONCHIQUE,0,1,7,,DES,1995-07-22,13:20:00,,1995-07-22 18:57:00,18:57:00
AG00203,,RC15000002,FARO,LAGOA,ESTOMBAR,0,0.1,6,,DES,1995-07-21,15:04:00,,1995-07-21 16:42:00,16:42:00
AG00202,,RC15000016,FARO,V.R.S.ANTº.,V.N.CACELA,70,0,5,,DES,1995-07-20,11:55:00,,1995-07-20 21:55:00,21:55:00
AG00201,,RC15000014,FARO,C.MARIM,AZINHAL,0,1,5,,DES,1995-07-20,17:40:00,,1995-07-20 20:20:00,20:20:00
AG00200,,RC15000005,FARO,PORTIMÃO,MEXª.GRANDE,0,0.08,5,,DES,1995-07-20,16:22:00,,1995-07-20 18:08:00,18:08:00
AG00199,,RC15000015,FARO,TAVIRA,SANTIAGO,0,0.002,4,,DES,1995-07-19,01:02:00,,1995-07-19 03:42:00,03:42:00
AG00198,,RC15000002,FARO,LAGOA,LAGOA,0,0.01,4,,DES,1995-07-19,04:17:00,,1995-07-19 04:49:00,04:49:00
AG00197,,RC15000016,FARO,V.R.S.ANTº.,V.R.S.ANTº.,0.005,0,3,,DES,1995-07-18,22:36:00,,1995-07-18 23:00:00,23:00:00
AG00196,,RC15000014,FARO,C.MARIM,C.MARIM,0,0.2,3,,DES,1995-07-18,21:45:00,,1995-07-18 23:15:00,23:15:00
AG00195,,RC15000010,FARO,LOULE,QUARTEIRA,0,0.03,3,,DES,1995-07-18,12:41:00,,1995-07-18 14:08:00,14:08:00
AG00194,,RC15000009,FARO,FARO,STª.B.NEXE,0.02,0,3,,DES,1995-07-18,09:11:00,,1995-07-18 11:40:00,11:40:00
AG00193,,RC15000015,FARO,TAVIRA,LUZ,0,0.25,2,,DES,1995-07-17,19:53:00,,1995-07-17 22:00:00,22:00:00
AG00192,,RC15000006,FARO,SILVES,S.M.SERRA,0,0.2,2,,DES,1995-07-17,16:08:00,,1995-07-17 18:55:00,18:55:00
AG00191,,RC15000016,FARO,V.R.S.ANTº.,V.N.CACELA,0,0.05,2,,DES,1995-07-17,14:57:00,,1995-07-17 16:37:00,16:37:00
AG00190,,RC15000005,FARO,PORTIMÃO,PORTIMÃO,0,0.005,2,,DES,1995-07-17,14:09:00,,1995-07-17 14:53:00,14:53:00
AG00189,,RC15000004,FARO,MONCHIQUE,MONCHIQUE,0.03,0,2,,DES,1995-07-17,07:58:00,,1995-07-17 12:00:00,12:00:00
AG00188,,RC15000011,FARO,OLHÃO,MONCARAPACHO,0,0.25,2,,DES,1995-07-17,01:40:00,,1995-07-17 03:05:00,03:05:00
AG00187,,RC15000011,FARO,OLHÃO,MONCARAPACHO,0,0.006,1,,DES,1995-07-16,15:12:00,,1995-07-16 18:10:00,18:10:00
AG00186,,RC15000012,FARO,S.B.ALPORTEL,S.B.ALPORTEL,0,1,1,,DES,1995-07-16,13:40:00,,1995-07-16 18:38:00,18:38:00
AG00185,,RC15000009,FARO,FARO,S.PEDRO,0,0.045,1,,DES,1995-07-16,01:14:00,,1995-07-16 02:14:00,02:14:00
AG00184,,RC15000011,FARO,OLHÃO,QUELFES,0,0.025,7,,DES,1995-07-15,22:30:00,,1995-07-15 23:50:00,23:50:00
AG00183,,RC15000005,FARO,PORTIMÃO,MEXª.GRANDE,0,0.02,7,,DES,1995-07-15,17:40:00,,1995-07-15 19:57:00,19:57:00
AG00182,,RC15000003,FARO,LAGOS,ODIAXERE,4.375,0,7,,DES,1995-07-15,15:10:00,,1995-07-15 21:16:00,21:16:00
AG00181,,RC15000014,FARO,C.MARIM,ODELEITE,7,67.09,7,,NEG,1995-07-15,14:45:00,,1995-07-15 23:45:00,23:45:00
AG00181,,RC15000014,FARO,C.MARIM,ODELEITE,0,0.006,1,,DES,1995-07-16,06:32:00,,1995-07-16 09:30:00,09:30:00
AG00180,,RC15000001,FARO,ALJEZUR,ROGIL,0,0.4,7,,DES,1995-07-15,12:41:00,,1995-07-15 13:55:00,13:55:00
AG00178,,RC15000006,FARO,SILVES,SILVES,0,0.03,5,,DES,1995-07-13,20:54:00,,1995-07-13 21:44:00,21:44:00
AG00177,,RC15000006,FARO,SILVES,ALCANTARILHA,0,0.3,5,,DES,1995-07-13,18:11:00,,1995-07-13 19:21:00,19:21:00
AG00176,,RC15000009,FARO,FARO,S.PEDRO,0,0.02,5,,DES,1995-07-13,00:21:00,,1995-07-13 01:00:00,01:00:00
AG00175,,RC15000008,FARO,ALBUFEIRA,ALBUFEIRA,0,0.003,4,,DES,1995-07-12,18:29:00,,1995-07-12 19:28:00,19:28:00
AG00174,,RC15000004,FARO,MONCHIQUE,MONCHIQUE,0.03,0,3,,DES,1995-07-11,20:05:00,,1995-07-11 20:51:00,20:51:00
AG00173,,RC15000006,FARO,SILVES,ALGOZ,0,0.3,3,,DES,1995-07-11,18:49:00,,1995-07-11 20:02:00,20:02:00
AG00172,,RC15000006,FARO,SILVES,S.M.SERRA,0,0.01,3,,DES,1995-07-11,18:13:00,,1995-07-11 19:21:00,19:21:00
AG00171,,RC15000015,FARO,TAVIRA,STª.C.F.BISPO,0,0.01,2,,DES,1995-07-10,17:08:00,,1995-07-10 18:39:00,18:39:00
AG00170,,RC15000016,FARO,V.R.S.ANTº.,V.N.CACELA,0,0.1,2,,DES,1995-07-10,13:06:00,,1995-07-10 16:35:00,16:35:00
AG00170,,RC15000002,FARO,LAGOA,CARVOEIRO,0,0.001,2,,DES,1995-08-28,00:30:00,,1995-08-28 01:15:00,01:15:00
AG00169,,RC15000014,FARO,C.MARIM,AZINHAL,0,0.5,1,,DES,1995-07-09,20:06:00,,1995-07-09 22:30:00,22:30:00
AG00168,,RC15000002,FARO,LAGOA,ESTOMBAR,0,0.002,6,,DES,1995-07-07,14:54:00,,1995-07-07 15:46:00,15:46:00
AG00167,,RC15000010,FARO,LOULE,ALTE,0.05,0,6,,DES,1995-07-07,12:20:00,,1995-07-07 14:40:00,14:40:00
AG00166,,RC15000015,FARO,TAVIRA,STª.C.F.BISPO,0,0.15,5,,DES,1995-07-06,18:19:00,,1995-07-06 20:00:00,20:00:00
AG00165,,RC15000015,FARO,TAVIRA,STª.C.F.BISPO,0,0.015,5,,DES,1995-07-06,17:10:00,,1995-07-06 18:19:00,18:19:00
AG00164,,RC15000013,FARO,ALCOUTIM,ALCOUTIM,2,0,5,,DES,1995-07-06,16:55:00,,1995-07-06 19:00:00,19:00:00
AG00163,,RC15000006,FARO,SILVES,SILVES,0,0.02,4,,DES,1995-07-05,19:15:00,,1995-07-05 20:01:00,20:01:00
AG00162,,RC15000009,FARO,FARO,STª.B.NEXE,0,0.01,4,,DES,1995-07-05,15:36:00,,1995-07-05 16:35:00,16:35:00
AG00161,,RC15000015,FARO,TAVIRA,STº.ESTEVÃO,0,0.25,4,,DES,1995-07-05,14:47:00,,1995-07-05 16:45:00,16:45:00
AG00160,,RC15000002,FARO,LAGOA,LAGOA,0,0.06,3,,DES,1995-07-04,19:44:00,,1995-07-04 21:00:00,21:00:00
AG00159,,RC15000001,FARO,ALJEZUR,BORDEIRA,0,0.05,7,S,REA,1995-07-01,15:00:00,,1995-07-01 18:59:00,18:59:00
AG00159,,RC15000001,FARO,ALJEZUR,BORDEIRA,0,0.3,7,,DES,1995-07-01,11:00:00,,1995-07-01 12:56:00,12:56:00
AG00158,,RC15000009,FARO,FARO,ESTOI,1,0,6,,DES,1995-06-30,19:00:00,,1995-06-30 21:35:00,21:35:00
AG00157,,RC15000001,FARO,ALJEZUR,BORDEIRA,0.005,0,6,,DES,1995-06-30,18:55:00,,1995-06-30 21:15:00,21:15:00
AG00156,,RC15000009,FARO,FARO,STª.B.NEXE,0,0.005,6,,DES,1995-06-30,15:18:00,,1995-06-30 16:05:00,16:05:00
AG00155,,RC15000015,FARO,TAVIRA,CONCEIÇÃO,0,0.01,6,,DES,1995-06-30,13:55:00,,1995-06-30 14:30:00,14:30:00
AG00154,,RC15000014,FARO,C.MARIM,C.MARIM,0,0.005,5,,DES,1995-06-29,18:21:00,,1995-06-29 19:17:00,19:17:00
AG00153,,RC15000006,FARO,SILVES,ALCANTARILHA,0,0.15,4,,DES,1995-06-28,18:14:00,,1995-06-28 19:48:00,19:48:00
AG00152,,RC15000010,FARO,LOULE,ALMANCIL,0,0.01,1,,DES,1995-06-25,12:12:00,,1995-06-25 13:17:00,13:17:00
AG00151,,RC15000009,FARO,FARO,STª.B.NEXE,0,0.02,1,,DES,1995-06-25,00:19:00,,1995-06-25 01:25:00,01:25:00
AG00150,,RC15000010,FARO,LOULE,ALMANCIL,0,0.05,7,,DES,1995-06-24,14:10:00,,1995-06-24 15:25:00,15:25:00
AG00149,,RC15000009,FARO,FARO,S.PEDRO,0,0.001,6,,DES,1995-06-23,22:58:00,,1995-06-23 23:43:00,23:43:00
AG00148,,RC15000013,FARO,ALCOUTIM,ALCOUTIM,0,0.5,6,,DES,1995-06-23,21:50:00,,1995-06-23 23:00:00,23:00:00
AG00147,,RC15000014,FARO,C.MARIM,AZINHAL,0,0.1,6,,DES,1995-06-23,00:04:00,,1995-06-23 01:18:00,01:18:00
AG00146,,RC15000006,FARO,SILVES,ALCANTARILHA,0,0.03,6,,DES,1995-06-23,14:08:00,,1995-06-23 16:33:00,16:33:00
AG00145,,RC15000002,FARO,LAGOA,LAGOA,0,0.03,5,,DES,1995-06-22,07:12:00,,1995-06-22 07:35:00,07:35:00
AG00144,,RC15000006,FARO,SILVES,ALGOZ,0,0.2,4,,DES,1995-06-21,15:24:00,,1995-06-21 18:00:00,18:00:00
AG00143,,RC15000003,FARO,LAGOS,S.SEBASTIÃO,0,1,3,,DES,1995-06-20,15:56:00,,1995-06-20 17:50:00,17:50:00
AG00142,,RC15000004,FARO,MONCHIQUE,MONCHIQUE,0.001,0,1,,DES,1995-06-18,21:15:00,,1995-06-18 23:01:00,23:01:00
AG00141,,RC15000009,FARO,FARO,STª.B.NEXE,0,0.05,1,,DES,1995-06-18,16:25:00,,1995-06-18 18:05:00,18:05:00
AG00140,,RC15000005,FARO,PORTIMÃO,ALVOR,0,0.04,1,,DES,1995-06-18,11:03:00,,1995-06-18 12:59:00,12:59:00
AG00139,,RC15000001,FARO,ALJEZUR,ROGIL,0,0.008,7,,DES,1995-06-17,23:05:00,,1995-06-17 23:39:00,23:39:00
AG00138,,RC15000006,FARO,SILVES,SILVES,0,0.002,7,,DES,1995-06-17,13:14:00,,1995-06-17 13:39:00,13:39:00
AG00137,,RC15000015,FARO,TAVIRA,CONCEIÇÃO,0,0.01,6,,DES,1995-06-16,16:27:00,,1995-06-16 17:15:00,17:15:00
AG00136,,RC15000005,FARO,PORTIMÃO,PORTIMÃO,0,0.12,6,,DES,1995-06-16,19:19:00,,1995-06-16 20:42:00,20:42:00
AG00135,,RC15000006,FARO,SILVES,SILVES,0,0.015,5,,DES,1995-06-15,15:37:00,,1995-06-15 16:18:00,16:18:00
AG00134,,RC15000015,FARO,TAVIRA,CONCEIÇÃO,0,0.5,5,,DES,1995-06-15,15:23:00,,1995-06-15 18:45:00,18:45:00
AG00133,,RC15000002,FARO,LAGOA,PORCHES,0,0.005,5,,DES,1995-06-15,06:06:00,,1995-06-15 06:59:00,06:59:00
AG00132,,RC15000003,FARO,LAGOS,STª.MARIA,0,0.01,3,,DES,1995-06-13,16:46:00,,1995-06-13 17:45:00,17:45:00
AG00131,,RC15000005,FARO,PORTIMÃO,PORTIMÃO,0,0.007,2,,DES,1995-06-12,22:18:00,,1995-06-12 22:53:00,22:53:00
AG00130,,RC15000009,FARO,FARO,STª.B.NEXE,0,1.5,2,,DES,1995-06-12,15:13:00,,1995-06-12 18:15:00,18:15:00
AG00129,,RC15000012,FARO,S.B.ALPORTEL,S.B.ALPORTEL,0,1,1,,DES,1995-06-11,18:50:00,,1995-06-12 00:47:00,00:47:00
AG00128,,RC15000016,FARO,V.R.S.ANTº.,V.N.CACELA,0,1,1,,DES,1995-06-11,17:15:00,,1995-06-11 18:15:00,18:15:00
AG00127,,RC15000016,FARO,V.R.S.ANTº.,V.R.S.ANTº.,0,0.01,1,,DES,1995-06-11,13:34:00,,1995-06-11 14:00:00,14:00:00
AG00126,,RC15000010,FARO,LOULE,ALMANCIL,0,0.3,1,,DES,1995-06-11,12:39:00,,1995-06-11 14:40:00,14:40:00
AG00125,,RC15000006,FARO,SILVES,SILVES,4,0,7,,DES,1995-06-10,16:30:00,,1995-06-10 20:00:00,20:00:00
AG00124,,RC15000011,FARO,OLHÃO,OLHÃO,0,0.02,7,,DES,1995-06-10,16:09:00,,1995-06-10 17:15:00,17:15:00
AG00123,,RC15000009,FARO,FARO,S.PEDRO,0,0.002,7,,DES,1995-06-10,00:08:00,,1995-06-10 00:35:00,00:35:00
AG00122,,RC15000015,FARO,TAVIRA,STª.C.F.BISPO,0,0.06,6,,DES,1995-06-09,20:54:00,,1995-06-09 22:17:00,22:17:00
AG00121,,RC15000012,FARO,S.B.ALPORTEL,S.B.ALPORTEL,0,0.1,5,,DES,1995-06-08,18:09:00,,1995-06-08 19:20:00,19:20:00
AG00120,,RC15000016,FARO,V.R.S.ANTº.,M.GORDO,0,0.02,4,,DES,1995-06-07,13:53:00,,1995-06-07 14:45:00,14:45:00
AG00119,,RC15000006,FARO,SILVES,S.M.SERRA,0,0.015,3,,DES,1995-06-06,22:21:00,,1995-06-06 23:55:00,23:55:00
AG00118,,RC15000006,FARO,SILVES,ALCANTARILHA,0,0.08,3,,DES,1995-06-06,17:23:00,,1995-06-06 18:00:00,18:00:00
AG00117,,RC15000006,FARO,SILVES,A.PERA,0,0.1,3,,DES,1995-06-06,13:46:00,,1995-06-06 15:00:00,15:00:00
AG00116,,RC15000016,FARO,V.R.S.ANTº.,V.N.CACELA,0,0.1,1,,DES,1995-06-04,17:55:00,,1995-06-04 19:45:00,19:45:00
AG00115,,RC15000005,FARO,PORTIMÃO,PORTIMÃO,0,0.02,6,,DES,1995-06-02,16:53:00,,1995-06-02 17:50:00,17:50:00
AG00114,,RC15000006,FARO,SILVES,ALGOZ,0.05,0,6,,DES,1995-06-02,16:25:00,,1995-06-02 18:00:00,18:00:00
AG00113,,RC15000010,FARO,LOULE,AMEIXIAL,2,0,5,,DES,1995-06-01,20:38:00,,1995-06-02 00:30:00,00:30:00
AG00112,,RC15000001,FARO,ALJEZUR,BORDEIRA,0,0.5,5,,DES,1995-06-01,16:20:00,,1995-06-01 19:50:00,19:50:00
AG00111,,RC15000012,FARO,S.B.ALPORTEL,S.B.ALPORTEL,0,0.1,5,,DES,1995-06-01,15:05:00,,1995-06-01 16:40:00,16:40:00
AG00110,,RC15000010,FARO,LOULE,ALMANCIL,0.005,0,5,,DES,1995-06-01,11:06:00,,1995-06-01 11:56:00,11:56:00
AG00109,,RC15000015,FARO,TAVIRA,STª.C.F.BISPO,0,1,4,,DES,1995-05-31,19:50:00,,1995-05-31 22:35:00,22:35:00
AG00108,,RC15000002,FARO,LAGOA,PORCHES,0,0.02,4,,DES,1995-05-31,15:30:00,,1995-05-31 16:25:00,16:25:00
AG00107,,RC15000016,FARO,V.R.S.ANTº.,V.R.S.ANTº.,0,0.001,4,,DES,1995-05-31,15:22:00,,1995-05-31 15:50:00,15:50:00
AG00106,,RC15000012,FARO,S.B.ALPORTEL,S.B.ALPORTEL,0,0.15,4,,DES,1995-05-31,15:00:00,,1995-05-31 19:45:00,19:45:00
AG00105,,RC15000003,FARO,LAGOS,LUZ,0,0.15,4,,DES,1995-05-31,14:28:00,,1995-05-31 16:00:00,16:00:00
AG00104,,RC15000012,FARO,S.B.ALPORTEL,S.B.ALPORTEL,0,0.01,3,,DES,1995-05-30,16:11:00,,1995-05-30 16:43:00,16:43:00
AG00103,,RC15000009,FARO,FARO,S.PEDRO,0,4,3,,DES,1995-05-30,15:00:00,,1995-05-30 17:48:00,17:48:00
AG00102,,RC15000012,FARO,S.B.ALPORTEL,S.B.ALPORTEL,0,0.002,3,,DES,1995-05-30,00:42:00,,1995-05-30 01:02:00,01:02:00
AG00101,,RC15000015,FARO,TAVIRA,CONCEIÇÃO,0,0.15,2,,DES,1995-05-29,18:56:00,,1995-05-29 19:35:00,19:35:00
AG00100,,RC15000013,FARO,ALCOUTIM,ALCOUTIM,0,0.5,2,,DES,1995-05-29,18:33:00,,1995-05-29 23:05:00,23:05:00
AG00099,,RC15000012,FARO,S.B.ALPORTEL,S.B.ALPORTEL,0,0.008,2,,DES,1995-05-29,17:43:00,,1995-05-29 18:25:00,18:25:00
AG00098,,RC15000003,FARO,LAGOS,S.SEBASTIÃO,0,4,2,,DES,1995-05-29,17:06:00,,1995-05-29 21:28:00,21:28:00
AG00097,,RC15000010,FARO,LOULE,ALMANCIL,0.1,0,2,,DES,1995-05-29,15:40:00,,1995-05-29 17:15:00,17:15:00
AG00096,,RC15000015,FARO,TAVIRA,LUZ,0,0.2,2,,DES,1995-05-29,15:27:00,,1995-05-29 16:57:00,16:57:00
AG00095,,RC15000011,FARO,OLHÃO,MONCARAPACHO,0,0.02,2,,DES,1995-05-29,14:00:00,,1995-05-29 17:09:00,17:09:00
AG00094,,RC15000002,FARO,LAGOA,LAGOA,0,0.005,2,,DES,1995-05-29,12:06:00,,1995-05-29 12:25:00,12:25:00
AG00093,,RC15000011,FARO,OLHÃO,MONCARAPACHO,0,1,1,,DES,1995-05-28,23:39:00,,1995-05-29 03:45:00,03:45:00
AG00092,,RC15000005,FARO,PORTIMÃO,PORTIMÃO,0,0.4,1,,DES,1995-05-28,19:57:00,,1995-05-28 21:07:00,21:07:00
AG00091,,RC15000011,FARO,OLHÃO,MONCARAPACHO,0,0.002,1,,DES,1995-05-28,20:07:00,,1995-05-28 22:15:00,22:15:00
AG00090,,RC15000014,FARO,C.MARIM,C.MARIM,0,0.05,1,,DES,1995-05-28,16:28:00,,1995-05-28 18:00:00,18:00:00
AG00089,,RC15000011,FARO,OLHÃO,OLHÃO,0,0.005,1,,DES,1995-05-28,15:22:00,,1995-05-28 16:05:00,16:05:00
AG00088,,RC15000011,FARO,OLHÃO,OLHÃO,0,0.005,1,,DES,1995-05-28,14:28:00,,1995-05-28 14:45:00,14:45:00
AG00087,,RC15000009,FARO,FARO,S.PEDRO,0,0.5,1,,DES,1995-05-28,11:48:00,,1995-05-28 12:36:00,12:36:00
AG00086,,RC15000010,FARO,LOULE,QUARTEIRA,0,0.002,7,,DES,1995-05-27,22:32:00,,1995-05-27 23:15:00,23:15:00
AG00085,,RC15000009,FARO,FARO,SE,0,0.2,7,,DES,1995-05-27,17:30:00,,1995-05-27 18:16:00,18:16:00
AG00084,,RC15000006,FARO,SILVES,S.B.MESSINES,0,0.03,6,,DES,1995-05-26,21:19:00,,1995-05-26 22:00:00,22:00:00
AG00083,,RC15000016,FARO,V.R.S.ANTº.,V.R.S.ANTº.,0,1,6,,DES,1995-05-26,18:45:00,,1995-05-26 19:48:00,19:48:00
AG00082,,RC15000016,FARO,V.R.S.ANTº.,V.N.CACELA,0,0.01,6,,DES,1995-05-26,15:28:00,,1995-05-26 16:20:00,16:20:00
AG00081,,RC15000011,FARO,OLHÃO,OLHÃO,0,1,6,,DES,1995-05-26,14:45:00,,1995-05-26 15:20:00,15:20:00
AG00080,,RC15000009,FARO,FARO,STª.B.NEXE,0,0.01,5,,DES,1995-05-25,18:50:00,,1995-05-25 20:10:00,20:10:00
AG00079,,RC15000009,FARO,FARO,S.PEDRO,0,0.02,5,,DES,1995-05-25,14:47:00,,1995-05-25 15:45:00,15:45:00
AG00078,,RC15000016,FARO,V.R.S.ANTº.,V.R.S.ANTº.,0,0.001,4,,DES,1995-05-24,22:36:00,,1995-05-24 23:00:00,23:00:00
AG00077,,RC15000001,FARO,ALJEZUR,ALJEZUR,0,0.002,4,,DES,1995-05-24,10:05:00,,1995-05-24 10:50:00,10:50:00
AG00076,,RC15000015,FARO,TAVIRA,STª.C.F.BISPO,0,0.02,3,,DES,1995-05-23,15:05:00,,1995-05-23 16:05:00,16:05:00
AG00075,,RC15000009,FARO,FARO,ESTOI,0,0.5,2,,DES,1995-05-22,16:36:00,,1995-05-22 18:05:00,18:05:00
AG00074,,RC15000004,FARO,MONCHIQUE,MONCHIQUE,1,0,7,,DES,1995-05-20,16:05:00,,1995-05-20 19:25:00,19:25:00
AG00073,,RC15000002,FARO,LAGOA,CARVOEIRO,0,0.01,7,,DES,1995-05-20,15:25:00,,1995-05-20 16:35:00,16:35:00
AG00072,,RC15000006,FARO,SILVES,S.B.MESSINES,0,0.001,6,,DES,1995-05-19,14:31:00,,1995-05-19 14:58:00,14:58:00
AG00071,,RC15000015,FARO,TAVIRA,STª.LUZIA,0,0.3,5,,DES,1995-05-18,16:07:00,,1995-05-18 17:07:00,17:07:00
AG00070,,RC15000006,FARO,SILVES,SILVES,0,0.08,5,,DES,1995-05-18,12:18:00,,1995-05-18 13:00:00,13:00:00
AG00069,,RC15000013,FARO,ALCOUTIM,MARTIM LONGO,0,6,4,,DES,1995-05-17,20:15:00,,1995-05-17 22:45:00,22:45:00
AG00068,,RC15000006,FARO,SILVES,SILVES,0,0.004,1,,DES,1995-05-14,22:44:00,,1995-05-14 23:23:00,23:23:00
AG00067,,RC15000003,FARO,LAGOS,ODIAXERE,0,0.02,1,,DES,1995-05-14,16:21:00,,1995-05-14 17:38:00,17:38:00
AG00066,,RC15000004,FARO,MONCHIQUE,MARMELETE,0,0.02,7,,DES,1995-05-13,23:39:00,,1995-05-14 01:35:00,01:35:00
AG00065,,RC15000013,FARO,ALCOUTIM,ALCOUTIM,0,0.05,7,,DES,1995-05-13,23:06:00,,1995-05-14 00:20:00,00:20:00
AG00064,,RC15000012,FARO,S.B.ALPORTEL,S.B.ALPORTEL,0,0.05,5,,DES,1995-05-11,22:05:00,,1995-05-12,00:00:00
AG00063,,RC15000007,FARO,V.BISPO,RAPOSEIRA,0,0.005,2,,DES,1995-05-08,00:25:00,,1995-05-08 01:08:00,01:08:00
AG00062,,RC15000016,FARO,V.R.S.ANTº.,V.R.S.ANTº.,0,1,6,,DES,1995-05-05,14:25:00,,1995-05-05 15:05:00,15:05:00
AG00061,,RC15000014,FARO,C.MARIM,AZINHAL,0,0.01,5,,DES,1995-05-04,21:44:00,,1995-05-04 23:00:00,23:00:00
AG00060,,RC15000006,FARO,SILVES,SILVES,0,0.02,5,,DES,1995-05-04,17:07:00,,1995-05-04 18:05:00,18:05:00
AG00059,,RC15000015,FARO,TAVIRA,LUZ,0,0.06,5,,DES,1995-05-04,09:50:00,,1995-05-04 10:45:00,10:45:00
